i_iso3,year,ap,eu,i_pop,small,i_gdp2,i_depr,i_fele,i_name,i_urbanpop,i_pc_mig,eflow,emig_rate,ln_emig_rate
GRC,2002,0,1,1331269.8440394532,0,18456.01278555997,9.231187118621659,65.37353360286447,Greece,1.1744846462049503,10.784897125884315,22475.161831182017,0.00439905831003833,-4.045177179073583
GRC,2003,0,1,4834019.425530272,0,30411.79806400613,7.180655656535986,40.16290689281187,Greece,1.3456276427278437,8.416842218603083,10317.904590107952,0.007276214592266481,-6.883637029633143
GRC,2004,0,1,8459865.44501547,0,4396.2560301971935,26.332817153310877,103.35474068954586,Greece,0.4369162294839327,4.8103675169674585,51264.6169683397,0.0019914708944252456,-8.365298614265173
GRC,2005,0,1,12826600.774332138,0,39693.179105366595,18.325651546226794,17.517687678439543,Greece,0.8510346402919498,17.627978069213988,26963.29117697558,0.0019322550792041076,-2.1052805280172633
GRC,2006,0,1,18054467.617777914,0,44641.73309498074,8.73023023435379,74.1709894357249,Greece,1.3127402463487787,8.479686919424385,48429.22959079408,0.007019537516614778,-1.2360763446580352
GRC,2007,0,1,16861887.415091503,0,11418.732065574553,8.894490412340456,128.24360741758719,Greece,0.08087021707066333,18.679003969883226,69762.77591632764,0.008561850641202916,-2.491539365148085
GRC,2008,0,1,13633213.84683513,0,59315.33799007596,3.969370745880635,90.7683179093292,Greece,1.149746959594816,16.646988310025968,7263.843803306554,0.006172162070611612,-5.5413557714084565
GUM,1999,1,0,85985.20871398202,1,NA,5.937658091660106,85.30157360935416,Guam,0.3018317408149028,43.7162709507021,NA,NA,NA
GUM,2000,1,0,108699.72656133096,1,NA,12.407668747759688,17.976902661915865,Guam,1.5564245087902746,79.15683897895525,NA,NA,NA
GUM,2001,1,0,246404.59283160977,1,NA,7.0698363148890495,93.85970810757168,Guam,1.5631564982947408,5.644313193194094,NA,NA,NA
GUM,2002,1,0,39189.55567218033,1,37247.437263470565,11.109954425506695,55.486022269393224,Guam,0.25460080845448096,68.10837824633613,NA,NA,NA
GUM,2003,1,0,67547.4052076011,1,39961.019964517574,4.343781639902867,109.4634502794738,Guam,0.45272625090289853,29.853997989917843,NA,NA,NA
GUM,2004,1,0,18543.47860713434,1,4932.701999337278,17.728052729071234,78.19901171151604,Guam,0.2219885797367832,30.621192608195667,NA,NA,NA
GUM,2005,1,0,40262.404613025385,1,21117.978887183446,4.020779356399113,8.562647243415014,Guam,0.4942965029367851,37.85966154952642,NA,NA,NA
GUM,2006,1,0,39314.515753315005,1,35856.78470506765,2.1350597963159963,101.2620222111398,Guam,1.0481021906912757,43.38134757399049,NA,NA,NA
GUM,2007,1,0,226701.8316803694,1,14072.036384952222,5.526885481620126,97.51961271838937,Guam,0.8176479185073814,74.43953784860535,NA,NA,NA
GUM,2008,1,0,74316.6270954758,1,18504.561186016537,10.001874147106168,15.01535184610654,Guam,0.717153911424853,26.430012897830686,NA,NA,NA
GUM,2009,1,0,221418.98228633404,1,53094.80386061329,13.417466028592496,57.771895063728095,Guam,0.6997848372515738,29.04459189856917,NA,NA,NA
GUM,2010,1,0,265277.33499202284,1,9310.020294552727,2.9292624652258095,122.49652602854705,Guam,0.2140465688560521,41.92581646098197,NA,NA,NA
GUM,2011,1,0,162702.04419779498,1,11408.846714544743,17.35968789239742,106.59422831975692,Guam,0.4239349375701137,9.204603181155676,NA,NA,NA
GUM,2012,1,0,291058.63706455054,1,36906.83197298003,9.407549662700914,50.35132287906855,Guam,0.7602498309713746,47.5477431983312,NA,NA,NA
GUM,2013,1,0,98574.26596057229,1,23893.27923510407,17.474912378130096,42.97267694353601,Guam,0.3622048920860048,84.17458653804594,NA,NA,NA
GUM,2014,1,0,299264.5011607922,1,48454.22219083208,7.516581179840269,20.937090090534745,Guam,1.3820816436676286,88.13509730000042,NA,NA,NA
GUM,2015,1,0,20017.300555045862,1,65829.60041562708,5.560826722642811,147.2744098959214,Guam,0.18120801119738905,43.29706387312193,NA,NA,NA
HKG,1999,1,0,6573168.368018442,0,25167.394948103778,10.543049285393987,44.52055232465268,"China, Hong Kong SAR",0.2495499126147479,39.321696019472554,NA,NA,NA
HKG,2000,1,0,8996383.842396218,0,32154.986336425696,16.28205166154861,67.21549647289794,"China, Hong Kong SAR",1.8584544464945791,35.946640988417094,NA,NA,NA
HKG,2001,1,0,4094607.3803862534,0,30418.44976472865,13.322752982128794,14.457268625451249,"China, Hong Kong SAR",1.2819138542748987,26.241446374579997,NA,NA,NA
HKG,2002,1,0,10776980.678837422,0,23112.399721324182,21.233216967785566,32.86274693820159,"China, Hong Kong SAR",0.4170071297790855,63.63887465190908,NA,NA,NA
HKG,2003,1,0,7846828.315399644,0,18154.948258272558,13.97111416224649,26.80410747185349,"China, Hong Kong SAR",1.3577992604114115,40.2747572119146,NA,NA,NA
HKG,2004,1,0,10003306.214055728,0,45140.38330819689,28.652181712457953,99.15697687253356,"China, Hong Kong SAR",1.0273883866146207,33.03860352415485,NA,NA,NA
HKG,2005,1,0,4884511.584589861,0,14868.244468090097,19.22674407725493,111.96806472860276,"China, Hong Kong SAR",0.23187785875052214,45.383951611011824,NA,NA,NA
HKG,2006,1,0,12277175.424547499,0,21605.278634307673,9.681638419508197,75.0256249147933,"China, Hong Kong SAR",1.2887318359687923,22.363379322814254,NA,NA,NA
HKG,2007,1,0,3933494.375181904,0,6069.636175098731,14.977199441442615,24.677594685619695,"China, Hong Kong SAR",0.16533982572145756,67.49746752784405,NA,NA,NA
HKG,2008,1,0,1748857.1065726187,0,51442.8424769062,3.801391123985356,139.33979755975304,"China, Hong Kong SAR",1.2981705567333846,25.029147824753913,NA,NA,NA
HKG,2009,1,0,11337108.70223408,0,33748.76538703153,22.929456823819713,39.39194732743781,"China, Hong Kong SAR",0.7533899880480022,16.115894533395643,NA,NA,NA
HKG,2010,1,0,5975907.669771868,0,15926.046824846922,28.218747131585282,159.9317679661326,"China, Hong Kong SAR",1.224740229733288,63.02534075669865,NA,NA,NA
HKG,2011,1,0,8901905.325853013,0,33449.11752246347,23.182981455442786,134.00313908438198,"China, Hong Kong SAR",1.491547081945464,11.479473517153274,NA,NA,NA
HKG,2012,1,0,2917310.675443254,0,48369.139036129454,27.33205767352002,68.96758433103562,"China, Hong Kong SAR",1.575263761403039,60.00133284730606,NA,NA,NA
HKG,2013,1,0,10827313.161402887,0,8213.46690586257,13.71990632606988,53.139848900847134,"China, Hong Kong SAR",1.301368554541841,32.25810501779782,NA,NA,NA
HKG,2014,1,0,10089482.654932369,0,73040.87265459535,36.067248507238276,100.01825619564858,"China, Hong Kong SAR",1.649491053586826,62.847638544110346,NA,NA,NA
HKG,2015,1,0,12997483.037783451,0,21368.645918136488,24.073832254705955,122.321393467756,"China, Hong Kong SAR",0.700368168251589,8.630034397055187,NA,NA,NA
HUN,2001,0,1,1554702.8296913356,0,3350.768949575671,19.711532273367666,123.96232588451821,Hungary,1.1746440654226116,2.6362784976270244,NA,NA,NA
HUN,2002,0,1,18796840.122262023,0,1393.5262731627417,25.88707747298439,25.441700096344576,Hungary,0.5960381623431086,1.437031384323726,13871.8030601229,8.393126584681008e-4,-5.696428644297281
HUN,2003,0,1,8752382.024408594,0,10261.509210872886,37.00160012568648,63.47816909027752,Hungary,0.2732101982279899,5.27473716315048,51640.1938193568,0.0032338268343273307,-9.216017404833412
HUN,2004,0,1,7233134.680293378,0,9592.904561633666,29.539726448297866,35.501131819575086,Hungary,0.541374296795942,5.614704235252692,103421.84282598429,0.00351082415371736,-5.524246273401606
HUN,2005,0,1,13277888.943618113,0,20071.435268646936,9.493200126264881,62.57107771185227,Hungary,0.6886556516703963,3.534043717816631,12313.542058092455,0.001678867650975275,-6.499788481443947
HUN,2006,0,1,4749363.233804184,0,12310.061953899261,14.604489284459916,48.79111036922783,Hungary,0.5350627112207236,4.198061211830713,79264.75494632714,0.004857005477562058,-1.221202793685031
HUN,2007,0,1,7064785.952454677,0,16904.517253101647,16.81955264760858,77.80889525605366,Hungary,0.17352694710112548,5.927526912818806,122929.99029001853,0.011851017423768366,-2.2780853766801545
HUN,2008,0,1,11674963.068184588,0,10042.993843294527,24.852037385904737,76.84803027392365,Hungary,0.4516746244301838,6.880062325417104,58363.42330755722,0.00141396582862237,-4.89527028485794
IDN,1999,1,0,209865120.19622532,0,765.5650041861962,2.148845235532691,94.65991306873514,Indonesia,0.18790427347003666,0.13288890262493702,NA,NA,NA
IDN,2000,1,0,134782840.18361866,0,1169.2401021383823,3.6498107991240443,126.35719917933969,Indonesia,0.047137177843302513,0.17844297656144753,NA,NA,NA
IDN,2001,1,0,260617525.012652,0,1072.1378489409813,10.348708532318653,108.87827661195817,Indonesia,0.7168425856314338,0.03714676871398888,NA,NA,NA
IDN,2002,1,0,297073684.0059889,0,915.1856936836335,2.0418656357476,11.23781827355809,Indonesia,0.07222233711878956,0.1564313918069141,NA,NA,NA
IDN,2003,1,0,377128850.40963507,0,1196.0343787682987,2.4868042314611305,47.900542851135455,Indonesia,0.34521267279333623,0.06088257746000718,NA,NA,NA
IDN,2004,1,0,300870458.3792092,0,492.8238949870191,10.618537227366335,78.8210351965821,Indonesia,0.44074080891069023,0.06340621435790196,NA,NA,NA
IDN,2005,1,0,75652875.94253412,0,1307.0520233292857,10.627287141383707,119.41833737401697,Indonesia,0.8203696317775491,0.18401339821552803,NA,NA,NA
IDN,2006,1,0,382650085.255278,0,2356.1547337337797,12.597653197528675,121.51067211094474,Indonesia,0.0756466540225707,0.14031614875327916,NA,NA,NA
IDN,2007,1,0,360137292.54268,0,1575.5823388251629,3.311537768577314,46.1323514342215,Indonesia,0.26298530806177295,0.21955734383418996,NA,NA,NA
IDN,2008,1,0,271137492.37975484,0,1502.6675745863154,3.7759269702520952,123.30694758382776,Indonesia,0.6070657900942978,0.2116675109650706,NA,NA,NA
IDN,2009,1,0,270076723.3209035,0,285.4798173140748,2.9383504922366086,91.89550513908918,Indonesia,0.7386823655856634,0.15760436569063818,NA,NA,NA
IDN,2010,1,0,453093141.36007833,0,5725.056086454979,5.532608272658518,134.9632547192854,Indonesia,0.07014304095775353,0.18472911318490673,NA,NA,NA
IDN,2011,1,0,180309224.39757314,0,5732.327099808109,6.052910388951726,28.57789228081144,Indonesia,0.6697802452996583,0.12434306444274332,NA,NA,NA
IDN,2012,1,0,250542369.56328762,0,6263.546834968202,13.361809019462367,20.381393004568153,Indonesia,0.2914048582505006,0.07715137734086228,NA,NA,NA
IDN,2013,1,0,294835702.9685339,0,1640.2774514213781,14.543073860091905,8.810566429156808,Indonesia,0.6721728454113098,0.1718256431067535,NA,NA,NA
IDN,2014,1,0,180374457.09406453,0,3199.1575461373536,11.290340743964025,20.84719762917282,Indonesia,0.31210126703738467,0.04427825407122912,NA,NA,NA
IDN,2015,1,0,307669406.11366737,0,6242.325750992326,5.290030027950788,38.38815083794743,Indonesia,0.08555616791764131,0.16447530276143846,NA,NA,NA
IND,1999,1,0,1243300484.7983615,0,244.8800471534051,12.184618649798743,108.04681942634181,India,0.20131851400280837,0.3258348446801945,NA,NA,NA
IND,2000,1,0,197414571.664312,0,373.11993873758166,6.259245056443384,37.610778433637506,India,0.08171050340588298,0.2702893241386569,NA,NA,NA
IND,2001,1,0,467898413.8285463,0,657.8672008496412,5.83053907678521,72.04242691690008,India,0.2958880457593454,1.090893806850473,NA,NA,NA
IND,2002,1,0,288826875.5265986,0,89.21933580064876,10.635815414600978,61.855556373033664,India,0.07692736836628616,0.30778333958545934,NA,NA,NA
IND,2003,1,0,115956507.83875239,0,840.4050715968415,12.548561151935083,117.16538395252383,India,0.23515367361581882,0.35575502655548485,NA,NA,NA
IND,2004,1,0,1174296432.5997348,0,399.10651247132876,13.013835335582492,19.16483449227684,India,0.03556583154518017,0.24688861456356748,NA,NA,NA
IND,2005,1,0,275389036.8753216,0,443.8069289984337,9.204862889879616,121.56339605639329,India,0.17439528224802575,0.2693176590350176,NA,NA,NA
IND,2006,1,0,1075822750.0436814,0,1189.3679756985655,10.0720202864891,22.462224034921547,India,0.22535838511912387,0.6349819143740378,NA,NA,NA
IND,2007,1,0,957066968.8816301,0,1232.4340806640328,7.886426654565043,83.11195909224838,India,0.35554425544298346,0.8804289140132426,NA,NA,NA
IND,2008,1,0,1865265223.1361387,0,325.61500779719324,6.437078096844264,14.589483232161498,India,0.19445715016522633,0.2692609316681691,NA,NA,NA
IND,2009,1,0,2109125430.2476408,0,1176.018409580619,13.699184566703321,38.545174308023505,India,0.2824006890490041,0.43677156451473415,NA,NA,NA
IND,2010,1,0,1941844216.7071047,0,1164.8442448834403,2.980873734944911,64.26859836650034,India,0.5724855647600815,0.20026399100912629,NA,NA,NA
IND,2011,1,0,619254623.3083591,0,2115.694004506554,8.92183183369262,101.82329504662445,India,0.4380295703607015,0.5015948488802592,NA,NA,NA
IND,2012,1,0,904927699.0014708,0,1238.8492735578438,7.798267891205899,15.157473763808603,India,0.23127269720133303,0.18265898108566148,NA,NA,NA
IND,2013,1,0,2290840996.7255573,0,418.60183184591233,12.125276789680163,54.718772961770554,India,0.4004144800444101,0.3789339714545118,NA,NA,NA
IND,2014,1,0,2224382241.3718123,0,634.3057021833886,10.650678888987478,10.269531806405347,India,0.3765875398612023,0.65494653225267,NA,NA,NA
IND,2015,1,0,310322670.8207599,0,3004.7546327701616,10.587244936945126,120.39832886685546,India,0.4237033205813747,0.25720568741685773,NA,NA,NA
IRL,2001,0,1,6507196.126669327,1,25867.274792273256,27.488757823373824,143.1999075369351,Ireland,0.9750799466835955,6.909969902479297,NA,NA,NA
IRL,2002,0,1,2087104.9651816674,1,17543.417224302648,24.8358990613662,150.53600683875385,Ireland,0.1880025580763589,1.4661020336588173,52300.31738987304,0.017044524644636582,-5.2519999731113325
IRL,2003,0,1,5028224.909668745,1,28262.39796170762,27.850735169859206,95.8253444962576,Ireland,0.4660558284402941,11.350928166033992,8905.38975603567,0.01811803697917413,-6.192347260447878
IRL,2004,0,1,6552447.5997069515,1,32870.11499906173,22.672711828086577,140.5423472377006,Ireland,0.24702941997371147,12.903444850239714,80783.12142581932,0.005187916410789497,-2.184070730947021
IRL,2005,0,1,1100557.8927482632,1,80221.57893487232,16.790956250602132,145.74621165154036,Ireland,0.1679789508108418,7.5079330617566455,50397.84985415337,0.005449986288158489,-0.8475680700655741
IRL,2006,0,1,5444786.71983419,1,16818.954838841833,25.490544984822517,131.12517285620328,Ireland,1.0584498588097422,20.340424509588885,71875.87978637722,0.006498930021686256,-2.0527885591484014
IRL,2007,0,1,5614217.913261685,1,12573.02457584795,1.862030550383798,14.51521101382096,Ireland,0.6697980665131938,13.97718301633025,89156.32454103247,0.0016743708731717603,-5.401594569843391
IRL,2008,0,1,4335819.575760318,1,10727.182851506266,12.39551091633922,134.95095600862058,Ireland,1.1596968465287882,24.765258409758697,69454.85878772533,0.02339130155205637,-1.9768931960921527
IRN,1999,1,0,58397493.59948558,0,3030.1813360639,5.638342207274999,37.29678523785137,Iran (Islamic Republic of),0.6733938082452882,1.7118505038501453,NA,NA,NA
IRN,2000,1,0,113226484.31476551,0,540.4597632343796,12.238940377070328,85.69601477716198,Iran (Islamic Republic of),0.09336591205089251,4.868175277941478,NA,NA,NA
IRN,2001,1,0,41094844.87949446,0,2524.0931129641403,6.840697604898419,13.791320869210175,Iran (Islamic Republic of),1.1662881357685069,7.403605829367346,NA,NA,NA
IRN,2002,1,0,7916798.508629017,0,2879.0206420438917,3.449290601006515,8.9313228501481,Iran (Islamic Republic of),0.7308967235964033,0.7240610199022948,NA,NA,NA
IRN,2003,1,0,85122297.55158383,0,3262.058928086003,8.582886403143677,48.02370813604165,Iran (Islamic Republic of),1.252320527533045,6.292801679798536,NA,NA,NA
IRN,2004,1,0,55943590.930842586,0,4114.398016091478,5.214599884749375,105.91002251042516,Iran (Islamic Republic of),0.7866161916457587,0.38279323570943635,NA,NA,NA
IRN,2005,1,0,51203702.53153324,0,3088.4598052843326,6.252267182762546,80.83814434595723,Iran (Islamic Republic of),0.966740865543668,1.689186470094928,NA,NA,NA
IRN,2006,1,0,23877990.216389574,0,3253.2354231112813,7.722831485769339,76.4656377245063,Iran (Islamic Republic of),0.7049209217238837,4.553537211878473,NA,NA,NA
IRN,2007,1,0,124868005.59218574,0,2090.2783182586372,6.123336713436531,21.97455899569131,Iran (Islamic Republic of),0.40762477528929714,4.794691206599422,NA,NA,NA
IRN,2008,1,0,133813568.48042455,0,7787.750552705469,8.540165543780708,136.9045834167693,Iran (Islamic Republic of),0.518438544292489,2.832669454712752,NA,NA,NA
IRN,2009,1,0,101017991.65808144,0,10258.149744896169,11.542997323949699,87.93798454940541,Iran (Islamic Republic of),0.5594298719349248,3.0324489115197135,NA,NA,NA
IRN,2010,1,0,59626206.94279167,0,3438.047872280363,5.8437764597366915,64.40061450797049,Iran (Islamic Republic of),1.3230960798735163,6.6338871184880865,NA,NA,NA
IRN,2011,1,0,34063163.80287245,0,862.4422946176592,10.011364466001144,113.59060437801239,Iran (Islamic Republic of),0.49430225366652014,6.808251923866775,NA,NA,NA
IRN,2012,1,0,106700932.71085158,0,2108.8898625091397,9.643763534798309,91.6522595120417,Iran (Islamic Republic of),1.089702975458049,0.5756766636581645,NA,NA,NA
IRN,2013,1,0,22532736.73615118,0,3808.38005926191,6.947597442894889,99.23614675703138,Iran (Islamic Republic of),0.8643563035897771,1.1663541912242663,NA,NA,NA
IRN,2014,1,0,125796446.39461744,0,2178.2903729842096,3.3553421678455138,62.648713550622574,Iran (Islamic Republic of),0.1047661681960429,3.3822673131053347,NA,NA,NA
IRN,2015,1,0,50150646.69785544,0,4433.886820340803,7.292794606524818,12.186658951055065,Iran (Islamic Republic of),0.6817660755628748,3.384802544308016,NA,NA,NA
ISL,2001,0,1,498145.30621145014,1,21453.109070110113,12.55043997600709,85.21065544694663,Iceland,0.7560772378225866,9.097753307926293,NA,NA,NA
ISL,2002,0,1,513542.76170739904,1,15771.970822477106,20.906971025020813,150.04276646487415,Iceland,0.7827538538157539,11.232877784781376,1123.239706433988,0.006537075172809161,-0.7204010389125717
ISL,2003,0,1,239303.5428277636,1,26399.697297969964,18.899719100103184,44.66721785219852,Iceland,0.33269608131981776,7.378561956994876,5615.195314017641,0.010685091720980443,-6.903934345387901
ISL,2004,0,1,505091.77830182726,1,35040.819536652416,13.417317431256963,21.42363609611988,Iceland,0.9730330262399921,8.204665118007112,7193.122405136627,0.006805106976995206,-5.615446420875823
ISL,2005,0,1,546102.7002505899,1,59956.71933572782,13.150448769479503,91.78405127949082,Iceland,0.10048661171569262,8.758330568376026,1610.887561526009,0.006149541670738955,-1.0228354322358988
ISL,2006,0,1,168741.02178350143,1,19646.839264106282,27.161730158024636,114.27684074438177,Iceland,0.14387034320200798,10.873086081274007,4928.084693241886,0.012836544879978913,-6.42741107121234
ISL,2007,0,1,114640.58415445714,1,76324.05032408435,16.88979683299575,43.614682916421444,Iceland,1.2133065728577648,13.11330040180897,1765.0959738562824,0.006812151724296389,-2.5624944487165697
ISL,2008,0,1,359035.76311689755,1,105522.11995175076,8.982726788781846,82.62591727206484,Iceland,1.715141552933168,6.211384805333074,2441.774717883203,0.025965925386444363,-2.082504131705336
ITA,2001,0,1,73532068.40744174,0,4292.493082340101,34.12594932115446,42.189766592383386,Italy,0.7592287486432194,1.0187752548923066,NA,NA,NA
ITA,2002,0,1,34736815.70741139,0,7497.936906317076,12.10420975482878,77.01161472082138,Italy,0.24893752068109432,8.968689216838655,202878.47699929256,0.001209229571561003,-1.5167498733884592
ITA,2003,0,1,7065867.429929763,0,50118.364767513514,38.8327494277129,118.86804225733505,Italy,0.6469680033021411,9.302305138135573,67359.69724074582,4.560983327698692e-4,-7.069467170679695
ITA,2004,0,1,46285633.3536796,0,9818.382788300092,16.76970752305468,80.64223165866919,Italy,1.1138442592228017,4.061304986174239,88980.7931985732,0.003948105249831394,-6.74713947845439
ITA,2005,0,1,57507641.722101115,0,19860.067463799252,19.383301187739455,39.52453563738614,Italy,0.14437191093573343,3.037810579529182,210882.33652529208,9.369612785932696e-4,-1.147601968672415
ITA,2006,0,1,81265145.64405936,0,48463.31869702477,31.079227808106737,30.780688903168773,Italy,0.7337609066625759,2.6596928478559763,140436.02661107437,0.0028956374439672123,-7.2669337412754045
ITA,2007,0,1,16626046.207649194,0,33772.08190019259,52.54878098620022,28.44292018336244,Italy,0.6456505803649938,3.2178839689404395,87345.50582435564,0.0019850334742406435,-1.3174449685074938
ITA,2008,0,1,25068392.841383517,0,35295.25365493935,3.8961334818964097,44.34922466102987,Italy,1.1366068148971777,11.284578362140792,264386.5453893918,0.004910267718777323,-6.9440962321955535
JPN,1999,1,0,196426106.78456366,0,67233.99169988732,4.6506314459815705,44.81644078338053,Japan,1.161534211813928,1.610383845101397,NA,NA,NA
JPN,2000,1,0,115174791.35852818,0,50549.91160519574,16.766768280001067,116.99346300995907,Japan,0.6029127449244285,1.9553888576202332,NA,NA,NA
JPN,2001,1,0,200938874.9447257,0,42493.51183066375,29.128563226831808,20.1856464954419,Japan,0.6187990644317679,2.139114563322048,NA,NA,NA
JPN,2002,1,0,81896715.61643776,0,3820.0017201111004,42.422785058696036,145.31121868254618,Japan,0.8065140877775969,2.241154631888566,NA,NA,NA
JPN,2003,1,0,225582179.2404272,0,6692.392313908422,27.849575009772565,27.088210112480446,Japan,0.6562429084145911,1.8056797228323291,NA,NA,NA
JPN,2004,1,0,24801597.574319094,0,55598.7314329356,21.19189613219315,110.4133092463729,Japan,0.7718475528870523,2.126214236048754,NA,NA,NA
JPN,2005,1,0,25338170.001156643,0,60798.84851057666,41.06079284672212,23.045329158551525,Japan,1.175692117289544,2.4949490512543147,NA,NA,NA
JPN,2006,1,0,128526936.19329236,0,62365.15125133619,24.74729783300208,148.72435642630512,Japan,1.0735249231010862,2.4757475956055277,NA,NA,NA
JPN,2007,1,0,48522718.241100445,0,49872.35951235658,38.90579528023393,93.83585477633355,Japan,1.3667110297659089,1.4956525818315078,NA,NA,NA
JPN,2008,1,0,57292763.54893617,0,30669.304973213075,55.70312559113523,106.37331005748129,Japan,1.075690900374833,0.5821485255809646,NA,NA,NA
JPN,2009,1,0,130772480.56600001,0,20412.93352479593,21.596459549418668,117.35102304138616,Japan,0.6301550413890293,1.638650088338151,NA,NA,NA
JPN,2010,1,0,209173305.43395808,0,58563.08540911687,49.795413191085494,113.92495844785124,Japan,0.695274962962117,0.8540754405884208,NA,NA,NA
JPN,2011,1,0,119284128.12626229,0,15044.111454503283,39.05059814966961,134.51579409382308,Japan,1.528286135002698,1.6442029061967605,NA,NA,NA
JPN,2012,1,0,238252945.14175087,0,28981.851374525493,5.230232566194196,18.011111013222944,Japan,1.2575465480026788,1.0041796535220824,NA,NA,NA
JPN,2013,1,0,227221996.36542636,0,10332.435582192036,68.7515312547093,50.93611007487634,Japan,1.2478008391151745,0.42708984496419133,NA,NA,NA
JPN,2014,1,0,70448633.44611102,0,9969.510171436807,77.46545104105459,20.19406840745266,Japan,0.3105110664238222,2.089248568804617,NA,NA,NA
JPN,2015,1,0,104048509.91564915,0,62902.95810359064,28.67209335388946,40.25875856423145,Japan,1.0412007930559317,1.2183199028199823,NA,NA,NA
KHM,1999,1,0,8174144.526424825,0,101.26866647482612,7.593746968323664,59.62292583206529,Cambodia,0.09119646803828421,0.670711382201689,NA,NA,NA
KHM,2000,1,0,22409393.142830566,0,390.9609171598769,7.056647902448319,25.263289006666838,Cambodia,0.23996049773081207,0.5642818721160273,NA,NA,NA
KHM,2001,1,0,15715636.59546489,0,480.06109301181345,8.016215386040257,41.047595468580255,Cambodia,0.0697169410669878,0.7702116033890121,NA,NA,NA
KHM,2002,1,0,14569318.09032605,0,484.22447299035457,1.8946153404130732,111.77644678722893,Cambodia,0.1696240325909853,0.17104344941830263,NA,NA,NA
KHM,2003,1,0,16794853.384220976,0,214.50874694085633,9.106832836429454,30.568820729091946,Cambodia,0.056057412038770044,0.1504362033459583,NA,NA,NA
KHM,2004,1,0,12916252.100171255,0,304.75322599219936,5.612105996475464,57.38623282309622,Cambodia,0.03396569332574492,0.8942475909676197,NA,NA,NA
KHM,2005,1,0,14486978.880481884,0,354.058007832751,1.4894590104718075,49.53429675234258,Cambodia,0.2809196809417084,0.9353082704296056,NA,NA,NA
KHM,2006,1,0,4304497.043411376,0,791.9103487748362,1.0472465614746254,82.07063531281428,Cambodia,0.07041721330482652,0.22417052934726678,NA,NA,NA
KHM,2007,1,0,4164769.323017381,0,720.7203232310613,2.225382596539624,54.70728590588755,Cambodia,0.2739642221110719,0.7609944309499819,NA,NA,NA
KHM,2008,1,0,14509507.87462643,0,577.7757699603758,7.118243606035445,76.11787835872876,Cambodia,0.236149133525501,0.47711706142717736,NA,NA,NA
KHM,2009,1,0,25220640.587431625,0,435.597858308665,9.656922367446942,106.92291759710199,Cambodia,0.14951050605490807,0.14288894753908504,NA,NA,NA
KHM,2010,1,0,17581766.30317998,0,610.9247575131022,0.8829470727573367,117.02053301538527,Cambodia,0.3594067665824602,0.8876615717986533,NA,NA,NA
KHM,2011,1,0,6037700.684762234,0,1320.5573100773163,2.44256107414518,56.58010646979735,Cambodia,0.2634445560210515,0.8371404733843135,NA,NA,NA
KHM,2012,1,0,4697185.522281203,0,1118.9355699085836,9.964430972823171,10.597565898735539,Cambodia,0.031173367454758377,0.23423320460088487,NA,NA,NA
KHM,2013,1,0,24496507.972338762,0,1101.4125514203683,4.375755691256685,44.72110736907292,Cambodia,0.28856845567391254,0.33185098956751036,NA,NA,NA
KHM,2014,1,0,7547823.521845236,0,1967.4195377199057,0.9710726125062434,110.36257523893659,Cambodia,0.407669792655989,0.9154530841894359,NA,NA,NA
KHM,2015,1,0,18853133.653187558,0,1099.227743209079,5.899065377922498,129.86595893006165,Cambodia,0.420641959718395,0.8768213287851515,NA,NA,NA
KIR,1999,1,0,99219.47230123352,1,310.8055260333359,10.325225336142406,49.75419152452387,Kiribati,0.30181518589716405,1.3919686630006523,NA,NA,NA
KIR,2000,1,0,78675.61710832478,1,1123.4211571313517,3.168246756989754,87.41863728571106,Kiribati,0.3983808245873321,2.6865529525729666,NA,NA,NA
KIR,2001,1,0,113715.33482589481,1,1177.2952042371203,3.2763461359353405,59.153426720165925,Kiribati,0.33530402470553244,3.825962724207935,NA,NA,NA
KIR,2002,1,0,96512.97165101227,1,670.7468968635241,8.280736827030612,44.87417518941909,Kiribati,0.4373548689367268,4.694004775432106,NA,NA,NA
KIR,2003,1,0,131154.07569021545,1,112.2824631797223,9.974461365579728,90.75684952421477,Kiribati,0.1310379853847511,4.455386908757548,NA,NA,NA
KIR,2004,1,0,83392.88061077167,1,566.114308581369,5.32316520626434,39.656681959640935,Kiribati,0.754864215301698,5.048356885108303,NA,NA,NA
KIR,2005,1,0,135841.0619801068,1,1537.6250782481477,9.950349208980406,108.54199404995813,Kiribati,0.06656992203285961,2.8906867367794913,NA,NA,NA
KIR,2006,1,0,14457.5515787716,1,874.1942564597491,8.143222682551805,44.33066596966508,Kiribati,0.4961387974816748,3.669880436633575,NA,NA,NA
KIR,2007,1,0,178753.29181715142,1,915.3095325861811,4.896700704501577,10.000308517081663,Kiribati,0.3205875069525605,0.5533141728934163,NA,NA,NA
KIR,2008,1,0,31104.42226862535,1,905.3494008326383,3.700311309546149,106.2833641104047,Kiribati,0.08232988958388748,3.811244187415591,NA,NA,NA
KIR,2009,1,0,67196.45226702988,1,686.3033673648765,9.471119719007433,122.8673649789556,Kiribati,0.20653938794156584,4.324686484482063,NA,NA,NA
KIR,2010,1,0,124738.87260588678,1,2845.5876313290464,7.954515412872761,115.22311940797297,Kiribati,0.5954807001440693,4.42424586233559,NA,NA,NA
KIR,2011,1,0,100096.04887514515,1,946.1242226566432,1.9300103593771576,78.941991781462,Kiribati,0.6575306844815775,2.251384994215128,NA,NA,NA
